paraquestion,SQL,Header
Which region has Stanford University as the host?,select Region where Host eq stanford university ,"['Region', 'Host', 'Venue', 'City', 'State']"
Which state contains the University of Iowa in the mid-east region?,select State where Region eq mideast and Host eq university of iowa ,"['Region', 'Host', 'Venue', 'City', 'State']"
Which state contains the University of Iowa in the Mideast region?,select State where Region eq mideast and Host eq university of iowa ,"['Region', 'Host', 'Venue', 'City', 'State']"
Which state includes the town of Storrs?,select State where City eq storrs ,"['Region', 'Host', 'Venue', 'City', 'State']"
Which state includes the venue of the Harry A. Gampel Pavilion?,select State where Venue eq harry a. gampel pavilion ,"['Region', 'Host', 'Venue', 'City', 'State']"
Which state includes the venue of Harry A. Gampel Pavilion?,select State where Venue eq harry a. gampel pavilion ,"['Region', 'Host', 'Venue', 'City', 'State']"
Which city is located in Georgia?,select City where State eq georgia ,"['Region', 'Host', 'Venue', 'City', 'State']"
What is the total number of rounds that Jason Missiaen had?,select COUNT(Round) where Player eq jason missiaen ,"['Round', 'Player', 'Position', 'Nationality', 'College/junior/club team (league)']"
Which player is from Russia?,select Player where Nationality eq russia ,"['Round', 'Player', 'Position', 'Nationality', 'College/junior/club team (league)']"
Which nationality is the pick from round 7?,select Nationality where Round eq 7 ,"['Round', 'Player', 'Position', 'Nationality', 'College/junior/club team (league)']"
What is the nationality of the pick from round 7?,select Nationality where Round eq 7 ,"['Round', 'Player', 'Position', 'Nationality', 'College/junior/club team (league)']"
What is the album when the year is later than 2008?,select Album where Year lt 2008 ,"['Version', 'Length', 'Album', 'Remixed by', 'Year']"
What is the album if the year is later than 2008?,select Album where Year lt 2008 ,"['Version', 'Length', 'Album', 'Remixed by', 'Year']"
What is the championship game that has 4 bids and a.600 win %?,select Championship Game where # of Bids eq 4 and Win % eq .600 ,"['Conference', '# of Bids', 'Record', 'Win %', 'Round of 32', 'Sweet Sixteen', 'Elite Eight', 'Final Four', 'Championship Game']"
What is the championship game that has 4 bids and a.600 win percentage?,select Championship Game where # of Bids eq 4 and Win % eq .600 ,"['Conference', '# of Bids', 'Record', 'Win %', 'Round of 32', 'Sweet Sixteen', 'Elite Eight', 'Final Four', 'Championship Game']"
What is the championship game with 4 bids and a.600 win %?,select Championship Game where # of Bids eq 4 and Win % eq .600 ,"['Conference', '# of Bids', 'Record', 'Win %', 'Round of 32', 'Sweet Sixteen', 'Elite Eight', 'Final Four', 'Championship Game']"
What is the team 2 with Cobreloa as team 1?,select Team 2 where Team 1 eq cobreloa ,"['Team 1', 'Agg.', 'Team 2', '1st leg', '2nd leg']"
What is team 2 with Cobreloa as team 1?,select Team 2 where Team 1 eq cobreloa ,"['Team 1', 'Agg.', 'Team 2', '1st leg', '2nd leg']"
What is the team 1 with a 2nd leg of 3-0?,select Team 1 where 2nd leg eq 3-0 ,"['Team 1', 'Agg.', 'Team 2', '1st leg', '2nd leg']"
What is the team 1 with a 2nd leg of 2-1?,select Team 1 where 2nd leg eq 2-1 ,"['Team 1', 'Agg.', 'Team 2', '1st leg', '2nd leg']"
How many picks had a round smaller than 6 and an overall larger than 153?,select SUM(Pick) where Round gt 6 and Overall lt 153 ,"['Round', 'Pick', 'Overall', 'Name', 'Position', 'College']"
"What was the attendance on January 31, 2009 when the opponent was Airdrie United?",select AVG(Attendance) where Opponent eq airdrie united and Date eq 31 january 2009 ,"['Date', 'Opponent', 'Venue', 'Result', 'Attendance']"
"What was the attendance on January 31, 2009 when the opponent Airdrie United was?",select AVG(Attendance) where Opponent eq airdrie united and Date eq 31 january 2009 ,"['Date', 'Opponent', 'Venue', 'Result', 'Attendance']"
"In what venue was the event held on February 14, 2009?",select Venue where Date eq 14 february 2009 ,"['Date', 'Opponent', 'Venue', 'Result', 'Attendance']"
"In which venue was the event held on February 14, 2009?",select Venue where Date eq 14 february 2009 ,"['Date', 'Opponent', 'Venue', 'Result', 'Attendance']"
"What was the result of the event held on September 20, 2008 at the Firhill venue, at which more than 3,303 were in attendance?","select Result where Attendance lt 3,303 and Venue eq firhill and Date eq 20 september 2008 ","['Date', 'Opponent', 'Venue', 'Result', 'Attendance']"
"What was the result of the event held on September 20, 2008 at the venue Firhill, at which more than 3,303 were in attendance?","select Result where Attendance lt 3,303 and Venue eq firhill and Date eq 20 september 2008 ","['Date', 'Opponent', 'Venue', 'Result', 'Attendance']"
What is the average attendance for all events held at the Palmerston Park venue?,select AVG(Attendance) where Venue eq palmerston park ,"['Date', 'Opponent', 'Venue', 'Result', 'Attendance']"
What is the average attendance for all events held at the venue Palmerston Park?,select AVG(Attendance) where Venue eq palmerston park ,"['Date', 'Opponent', 'Venue', 'Result', 'Attendance']"
What is the total number of t (m) when technology is u c-si?,select COUNT(t (µm)) where Technology eq u c-si ,"['Technology', 'η (%)', 'V OC (V)', 'I SC (A)', 'W/m²', 't (µm)']"
What is the total number of t ( m) when technology is u c-si?,select COUNT(t (µm)) where Technology eq u c-si ,"['Technology', 'η (%)', 'V OC (V)', 'I SC (A)', 'W/m²', 't (µm)']"
What is the V OC (V) when t (m) is greater than 5 and when I SC (A) is 0.8?,select V OC (V) where t (µm) lt 5 and I SC (A) eq 0.8 ,"['Technology', 'η (%)', 'V OC (V)', 'I SC (A)', 'W/m²', 't (µm)']"
What is V OC (V) when t (m) is greater than 5 and when I SC (A) is 0.8?,select V OC (V) where t (µm) lt 5 and I SC (A) eq 0.8 ,"['Technology', 'η (%)', 'V OC (V)', 'I SC (A)', 'W/m²', 't (µm)']"
What is the sum of t (m) when technology is MJ?,select SUM(t (µm)) where Technology eq mj ,"['Technology', 'η (%)', 'V OC (V)', 'I SC (A)', 'W/m²', 't (µm)']"
"What is the sum of t (m), when technology is MJ?",select SUM(t (µm)) where Technology eq mj ,"['Technology', 'η (%)', 'V OC (V)', 'I SC (A)', 'W/m²', 't (µm)']"
What is W/m2 when  (%) is greater than 16.5 and when technology is MJ?,select W/m² where η (%) lt 16.5 and Technology eq mj ,"['Technology', 'η (%)', 'V OC (V)', 'I SC (A)', 'W/m²', 't (µm)']"
"What is W/m2, when  (%) is greater than 16.5 and when technology is MJ?",select W/m² where η (%) lt 16.5 and Technology eq mj ,"['Technology', 'η (%)', 'V OC (V)', 'I SC (A)', 'W/m²', 't (µm)']"
What type of bridge is in Stanley?,select Type where Location eq stanley ,"['Name', 'Listed', 'Location', 'County', 'Type']"
What type of bridge is Colton Crossing Bridge?,select Type where Name eq colton's crossing bridge ,"['Name', 'Listed', 'Location', 'County', 'Type']"
What bridge is a Pratt pony through a truss tyoe bridge?,select Name where Type eq pratt pony through truss ,"['Name', 'Listed', 'Location', 'County', 'Type']"
What bridge is a Pratt pony through truss tyoe bridge?,select Name where Type eq pratt pony through truss ,"['Name', 'Listed', 'Location', 'County', 'Type']"
What type of bridge is Cooperstown?,select Type where Location eq cooperstown ,"['Name', 'Listed', 'Location', 'County', 'Type']"
What is the bridge in Mcville?,select Name where Location eq mcville ,"['Name', 'Listed', 'Location', 'County', 'Type']"
Which tracking method supports MySQL databases and is called Open Web Analytics?,select Tracking Method where Supported databases eq mysql and Name eq open web analytics ,"['Name', 'Platform', 'Supported databases', 'Tracking Method', 'Latest stable release', 'License']"
Which tracking method has the latest stable release of 2.23-05?,select Tracking Method where Latest stable release eq 2.23-05 ,"['Name', 'Platform', 'Supported databases', 'Tracking Method', 'Latest stable release', 'License']"
What is the last stable release date for Crawltrack?,select Latest stable release where Name eq crawltrack ,"['Name', 'Platform', 'Supported databases', 'Tracking Method', 'Latest stable release', 'License']"
Which tracking method has the latest stable release of 6.0?,select Tracking Method where Latest stable release eq 6.0 ,"['Name', 'Platform', 'Supported databases', 'Tracking Method', 'Latest stable release', 'License']"
What is the least passengers from the Dallas/Fort Worth International Airport (DFW)?,select MIN(Passengers) where Airport eq dallas/fort worth international (dfw) ,"['Rank', 'City', 'Airport', 'Passengers', 'Carriers']"
What city is ranked greater than 6 and the airport is St. Petersburg/Clearwater (PIE),select City where Rank lt 6 and Airport eq st. petersburg/clearwater (pie) ,"['Rank', 'City', 'Airport', 'Passengers', 'Carriers']"
What city is greater than 6 and the airport is St. Petersburg/Clearwater (PIE),select City where Rank lt 6 and Airport eq st. petersburg/clearwater (pie) ,"['Rank', 'City', 'Airport', 'Passengers', 'Carriers']"
"What city is greater than 6, and the airport is St. Petersburg/Clearwater (PIE)",select City where Rank lt 6 and Airport eq st. petersburg/clearwater (pie) ,"['Rank', 'City', 'Airport', 'Passengers', 'Carriers']"
"What is the total rank of the airport with 79,290 passengers?","select COUNT(Rank) where Passengers eq 79,290 ","['Rank', 'City', 'Airport', 'Passengers', 'Carriers']"
Which winner has a country of norway and a 1924 FIS Nordic World Ski Championships?,select Winner where Country eq norway and FIS Nordic World Ski Championships eq 1924 ,"['Winner', 'Country', 'Winter Olympics', 'FIS Nordic World Ski Championships', 'Holmenkollen']"
Which winner has a country of Norway and a 1924 FIS Nordic World Ski Championships?,select Winner where Country eq norway and FIS Nordic World Ski Championships eq 1924 ,"['Winner', 'Country', 'Winter Olympics', 'FIS Nordic World Ski Championships', 'Holmenkollen']"
"Which country has a 1948, 1950 FIS Nordic World Ski Championships?","select Country where FIS Nordic World Ski Championships eq 1948, 1950 ","['Winner', 'Country', 'Winter Olympics', 'FIS Nordic World Ski Championships', 'Holmenkollen']"
"Which country has a FIS Nordic World Ski Championships 1948, 1950?","select Country where FIS Nordic World Ski Championships eq 1948, 1950 ","['Winner', 'Country', 'Winter Olympics', 'FIS Nordic World Ski Championships', 'Holmenkollen']"
Which Holmenkollen has a country of norway and a winner of Tom Sandberg?,select Holmenkollen where Country eq norway and Winner eq tom sandberg ,"['Winner', 'Country', 'Winter Olympics', 'FIS Nordic World Ski Championships', 'Holmenkollen']"
Which Holmenkollen has a country of Norway and a winner of Tom Sandberg?,select Holmenkollen where Country eq norway and Winner eq tom sandberg ,"['Winner', 'Country', 'Winter Olympics', 'FIS Nordic World Ski Championships', 'Holmenkollen']"
Which FIS Nordic World Ski Championships has the 1960 Winter Olympics?,select FIS Nordic World Ski Championships where Winter Olympics eq 1960 ,"['Winner', 'Country', 'Winter Olympics', 'FIS Nordic World Ski Championships', 'Holmenkollen']"
Which FIS Nordic World Ski Championships have the 1960 Winter Olympics?,select FIS Nordic World Ski Championships where Winter Olympics eq 1960 ,"['Winner', 'Country', 'Winter Olympics', 'FIS Nordic World Ski Championships', 'Holmenkollen']"
Which country has a 1948 Winter Olympics?,select Country where Winter Olympics eq 1948 ,"['Winner', 'Country', 'Winter Olympics', 'FIS Nordic World Ski Championships', 'Holmenkollen']"
Which country has a Winter Olympics of 1948?,select Country where Winter Olympics eq 1948 ,"['Winner', 'Country', 'Winter Olympics', 'FIS Nordic World Ski Championships', 'Holmenkollen']"
Which winner has a 1968 Winter Olympics?,select Winner where Winter Olympics eq 1968 ,"['Winner', 'Country', 'Winter Olympics', 'FIS Nordic World Ski Championships', 'Holmenkollen']"
Which winner has a 1968 winter Olympics?,select Winner where Winter Olympics eq 1968 ,"['Winner', 'Country', 'Winter Olympics', 'FIS Nordic World Ski Championships', 'Holmenkollen']"
"What was the result of the game when attendance was 43,279?","select Result where Attendance eq 43,279 ","['Week', 'Date', 'Opponent', 'Result', 'Attendance']"
"What is the average attendance when the date is October 1, 1998?",select AVG(Attendance) where Date eq 1 october 1998 ,"['Date', 'Round', 'Opponent', 'Venue', 'Result', 'Attendance']"
What is the average attendance when the date is 1 October 1998?,select AVG(Attendance) where Date eq 1 october 1998 ,"['Date', 'Round', 'Opponent', 'Venue', 'Result', 'Attendance']"
"What is the Opponent when the date is September 17, 1998?",select Opponent where Date eq 17 september 1998 ,"['Date', 'Round', 'Opponent', 'Venue', 'Result', 'Attendance']"
"What is Opponent when the date is September 17, 1998?",select Opponent where Date eq 17 september 1998 ,"['Date', 'Round', 'Opponent', 'Venue', 'Result', 'Attendance']"
